-10.0300,-1.9800,-2.0500,-0.9700,-0.9100,-0.9900,-0.8700,-1.4800,-0.8200,-0.7000,-0.0700,-0.1300,-0.1700
-10.5600,-1.2500,0.2400,-0.3000,-0.4500,-0.2500,0.6200,0.1100,0.1300,-0.5000,-1.3600,-0.6700,-0.1600
-16.2900,0.6600,0.8000,-0.7300,-2.4400,-2.6100,-0.9600,-0.5400,0.1500,-0.4100,-1.6500,-0.9800,-0.5000
-8.8300,-4.1300,-0.9900,-0.0600,-0.5700,-0.4900,-0.6900,-0.5200,-0.2500,-0.3100,-0.5800,-0.2000,0.2300
-7.7400,-0.7800,0.5700,-0.0100,-0.3600,-0.1400,0.4600,0.4800,-0.0500,-0.3700,-1.2100,-0.6200,-0.7200
-13.5800,0.8900,1.0200,-0.7300,-1.4900,-1.7900,-1.2000,-0.7900,0.1100,0.0600,-0.3900,-0.1700,0.4300
-11.7200,-4.0500,0.3800,0.1000,0.7300,-0.3700,-0.3800,-0.2400,0.2500,0.0000,-0.1500,-0.3200,0.3500
-10.8300,-2.2800,0.8100,0.9600,0.1700,-0.3500,-0.6700,-0.4800,-0.1900,-0.6800,-1.3900,-1.3100,-1.1400
-14.5500,-5.0100,-0.1200,-0.2300,-0.9800,-0.3100,-0.9200,-0.6200,-0.1800,-0.5300,0.1500,0.0300,-0.0700
-23.0100,-6.1400,1.1500,0.2500,-0.1700,-0.2700,0.1400,-0.4500,-1.4300,-0.2600,-1.2400,0.6900,-0.1400
-8.4500,-3.1800,-0.2600,0.2600,-0.3000,-0.1700,-0.0800,0.0900,0.3900,-0.0100,-0.3900,-0.0400,-0.3100
-8.0700,-3.0200,0.3300,-0.1100,-0.1400,-0.2600,-0.7600,0.1700,-0.2800,-0.5500,0.0800,-0.2200,-0.1300
-6.8900,-2.6900,-0.3300,0.3500,0.5700,0.0100,-0.0400,0.0000,-0.1200,-0.0900,-0.1800,-0.0200,-0.2400
-8.9100,-1.0100,-0.3900,-0.4400,-0.7100,-0.2100,-0.1700,-1.3800,-0.2800,-0.4100,-0.5000,1.1700,0.8300
-13.3200,-4.6100,0.3900,-0.3800,0.1300,0.3400,0.7600,0.7800,0.6000,-0.3800,0.2600,0.4600,0.1200
-6.2300,-1.2500,0.4900,-0.2600,-1.3400,-0.3400,-0.1800,0.2800,0.4200,0.4500,-0.4700,-0.1400,-0.4400
-14.5800,-4.6200,0.7400,0.0400,0.7100,-0.2100,-0.5300,-0.6400,0.2500,-0.1000,0.1600,0.5400,-0.3500
-8.5300,-4.0000,-0.1700,-0.0900,-0.6000,-0.8400,-0.8200,-0.6800,0.0900,-0.3800,-0.4200,-0.1000,0.2600
-10.9000,-4.1300,-0.4100,1.6600,0.5500,0.4000,0.4300,-0.3700,0.7700,0.7000,-0.1900,0.5500,0.0200
-6.9300,-2.4900,-0.0700,0.6200,0.0000,0.0500,0.2600,0.3700,-0.5000,-0.3800,-0.7300,0.2500,-0.0500
-8.3400,-4.2300,-0.7100,0.3500,-0.2400,-0.7900,-0.6100,-0.2800,0.2400,-0.2500,0.2800,0.8400,0.3500
-5.8200,-1.6400,0.9300,0.5800,0.2100,-0.3900,-0.3700,-0.4800,-0.1800,-0.2300,-0.6300,-0.0900,0.2900
-9.9100,-2.5600,0.2600,1.1700,0.0700,0.1500,0.0000,0.0800,0.0200,-0.7700,-0.2000,0.1500,-0.8500
-6.9500,-2.8200,0.2100,-0.1100,0.0500,-0.1100,-0.6900,-0.5800,-0.3400,-0.7700,-1.1600,-0.6000,-0.7900
-10.2400,-3.5200,0.7900,-0.5400,-0.5300,-0.4600,-0.7800,-0.5200,-0.2400,-0.5500,-0.3600,-0.2600,-0.3600
-7.0900,-3.7000,-0.3000,0.0700,-0.4700,-0.6000,-0.5600,-0.2900,0.1400,-0.0600,0.1600,0.1800,0.2100
-8.4600,-0.9600,-0.6100,-1.0900,-1.2800,-0.3500,-0.3600,-0.4000,-0.1600,-0.1800,0.1700,0.0300,-0.4700
-6.0800,-1.3000,1.3100,0.9500,0.4500,-0.9200,-0.6100,-0.6100,-0.1200,-0.5500,-0.3700,0.2700,0.3600
-10.9700,-2.9700,1.3000,1.1900,1.0700,0.0900,0.4400,0.3300,1.1500,-0.0300,-0.2500,-0.0900,0.5200
-8.1500,-4.3200,-0.9200,-0.4200,-0.8100,-0.9300,-0.8600,-0.6900,-0.2200,-0.0600,-0.6200,0.2400,0.3400
-7.3700,-2.4400,0.9600,1.0300,0.3600,0.3900,0.0600,0.5100,1.0700,0.8000,0.2400,-0.2900,-0.1500
-6.5200,-3.2100,-0.6900,-0.3300,-0.2300,-0.2900,0.1200,-0.2000,0.0800,-0.3300,-0.7600,-0.3000,-0.1300
-15.1000,-6.0000,0.6600,-0.0800,-0.7100,-0.2400,-0.0700,-0.7500,-0.0500,0.3300,0.0000,0.0700,-0.6200
-4.5000,-0.7500,0.7600,-0.8200,-0.3100,-0.0500,-0.7100,-0.8700,-0.2300,-0.4000,-0.7100,-0.1300,0.0600
-8.4600,-3.8500,-0.5500,0.2100,0.7500,0.3700,0.5500,-0.0800,-0.3300,0.3500,0.4700,-0.3300,-0.0500
-14.5700,-5.9200,0.0300,-0.9300,-0.6400,-0.4600,-0.7000,-0.6700,-0.0800,-0.3700,-0.2400,-0.2500,-0.1700
-14.6400,-4.7500,-0.1300,-0.8700,0.4500,-0.2100,-0.5400,-1.3500,-0.3300,0.2500,-0.4300,1.0300,0.1200
-7.8200,-2.1300,0.3100,0.3000,-0.1100,0.1700,-0.2300,-1.0600,-0.3200,-0.4200,-0.7600,0.1600,-0.2700
-18.6700,-0.8300,-1.9300,-1.9000,-4.2100,-2.2100,0.0100,-0.2700,0.6800,0.0200,-1.2200,-0.0800,-0.2500
-13.9200,-3.8900,0.3400,-0.8500,0.6400,-0.0600,0.2600,-0.4700,0.1900,-0.2300,-0.3000,-0.2200,-0.0600
-5.9400,-2.0500,-0.7000,-0.2700,-0.3300,-0.0100,-0.0700,-0.3700,0.4900,0.4700,-0.0500,0.0300,-0.3200
-10.9400,-1.4800,1.3100,1.7800,0.8100,0.2600,0.4400,-0.6000,-0.6100,-0.1500,-0.5600,-0.9700,-0.5600
-7.8000,-1.6700,0.3900,-0.4800,-1.4500,-0.3700,-0.6900,-0.9700,0.0300,-1.0300,-1.0800,0.0600,0.3000
-7.6100,-3.6300,-0.5400,-0.0200,-0.5600,-0.8600,-0.5400,-0.1800,-0.0800,-0.2200,-0.2200,0.0600,-0.1300
-17.7700,-6.3700,1.7100,0.0200,-0.2100,0.0900,-0.6400,-0.1800,1.0000,-0.1400,0.1700,0.2500,0.0500
-10.4200,-0.9700,-0.3700,0.0100,-1.2200,-1.0200,-0.5300,-2.2900,-0.7400,-0.0800,-0.4600,0.5300,-0.2200
-8.7600,-3.6600,-0.1900,0.5400,-0.0300,-1.1800,-0.5200,-0.7100,-0.4600,-0.0300,-0.6100,-0.0800,-0.6500
-7.6800,-3.4100,-0.6900,-0.9300,-0.1500,0.1300,-0.1700,0.0000,0.1800,-0.1000,-0.0400,0.2300,0.3100
-9.1100,-1.9300,1.1200,0.9000,1.1300,0.0100,0.5700,-0.0200,-0.0500,-0.2600,-0.2500,-0.3200,-0.0600
-8.2300,-2.8600,-0.6900,-0.3400,-0.8300,-0.5100,-0.4700,-1.2100,-0.5000,-0.0200,0.3500,0.6500,0.1700
-7.8000,-3.7700,-1.2200,-0.4700,-0.0900,-0.6300,-0.5100,-0.1000,-0.1300,-0.3400,-1.1500,-0.2800,-0.3300
-19.4800,-5.3700,1.1600,-0.9200,1.1100,-0.6600,-0.0400,-0.7700,0.0100,-0.1200,0.0000,0.4300,-0.4600
-11.7900,-1.5100,-0.9300,0.7200,-0.3700,0.4700,-1.4800,-2.2400,-0.1400,-0.2200,-0.4700,-0.0200,-0.6800
-9.5500,-4.2800,-0.2800,-0.0700,-0.3000,-0.5100,-0.2700,-0.8200,0.0300,0.0500,-0.3900,-0.8100,-0.6800
-9.6800,-3.6300,-0.2900,-0.3100,0.2600,-0.5300,-0.7200,0.2500,0.4900,0.0000,-0.7100,0.4700,0.0600
-11.4400,-2.1400,-0.3800,-0.8300,-0.8400,0.1200,-0.7000,-1.1500,0.3200,-0.4700,0.3600,1.1700,0.2400
-16.4700,-5.1100,0.7600,-0.6700,0.3800,-0.4400,-0.6000,-0.9000,0.1000,-0.2600,0.4700,0.2300,-0.2100
-7.3000,-3.7000,-0.7800,-0.0800,-0.0200,-1.0500,-0.7200,-0.0800,-0.0500,0.4700,0.1700,-0.0500,-0.2200
